ID,0,1
ID_101,0.6374878231288563,0.3625121768711436
ID_102,0.42606366313507976,0.5739363368649202
ID_103,0.38894753469769366,0.6110524653023063
ID_104,0.42606366313507976,0.5739363368649202
ID_105,0.42606366313507976,0.5739363368649202
ID_106,0.42606366313507976,0.5739363368649202
ID_107,0.7154012229863047,0.2845987770136953
ID_108,0.42606366313507976,0.5739363368649202
ID_109,0.42606366313507976,0.5739363368649202
ID_110,0.6374878231288563,0.3625121768711436
ID_111,0.31103413484024534,0.6889658651597547
ID_112,0.5393419827149748,0.46065801728502526
ID_113,0.42606366313507976,0.5739363368649202
ID_114,0.6374878231288563,0.3625121768711436
ID_115,0.42606366313507976,0.5739363368649202
ID_116,0.42606366313507976,0.5739363368649202
ID_117,0.7154012229863047,0.2845987770136953
ID_118,0.42606366313507976,0.5739363368649202
ID_119,0.42606366313507976,0.5739363368649202
ID_120,0.42606366313507976,0.5739363368649202
ID_121,0.38894753469769366,0.6110524653023063
ID_122,0.42606366313507976,0.5739363368649202
ID_123,0.7154012229863047,0.2845987770136953
ID_124,0.42606366313507976,0.5739363368649202
ID_125,0.42606366313507976,0.5739363368649202
ID_126,0.42606366313507976,0.5739363368649202
ID_127,0.42606366313507976,0.5739363368649202
ID_128,0.42606366313507976,0.5739363368649202
ID_129,0.7154012229863047,0.2845987770136953
ID_130,0.42606366313507976,0.5739363368649202
ID_131,0.7154012229863047,0.2845987770136953
ID_132,0.42606366313507976,0.5739363368649202
ID_133,0.5039770629925281,0.4960229370074719
ID_134,0.42606366313507976,0.5739363368649202
ID_135,0.617255382572423,0.3827446174275769
ID_136,0.522458294834022,0.4775417051659781
